data_inicio,ano,mes,data_fim,ano_pmo,mes_pmo,numero_revisao,semana_operativa,id_modelo_usina,id_subsistema,subsistema,usina,custo_variavel_unitario
2020-08-08,2020,8,2020-08-14,2020,8,1,PMO Agosto 2020 - Revisão 1,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-08-08,2020,8,2020-08-14,2020,8,1,PMO Agosto 2020 - Revisão 1,146,SE,SUDESTE,UTE STA VI,116.91
2020-08-08,2020,8,2020-08-14,2020,8,1,PMO Agosto 2020 - Revisão 1,194,SE,SUDESTE,TNORTE 2,910.86
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,63,SE,SUDESTE,AUR.CHAVES,346.37
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,68,SE,SUDESTE,TRES LAGOA,224.29
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,172,SE,SUDESTE,NORTEFLU 2,94.21
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,924.72
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,283.74
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,90,SE,SUDESTE,M.LAGO,611.82
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,15,SE,SUDESTE,LUIZORMELO,189.33
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,183,SE,SUDESTE,ATLANTICO,192.23
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,153,SE,SUDESTE,DAIA,1178.36
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,194,SE,SUDESTE,TNORTE 2,910.86
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,369.8
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,171,SE,SUDESTE,NORTEFLU 1,83.15
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,86,SE,SUDESTE,SANTA CRUZ,127.52
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,9,SE,SUDESTE,CAMPOS,978.1
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,1,SE,SUDESTE,ANGRA 1,31.17
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,50,SE,SUDESTE,PIRAT.12 O,470.34
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,146,SE,SUDESTE,UTE STA VI,116.91
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,548.04
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,155,SE,SUDESTE,GOIANIA 2,1235.54
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,47,SE,SUDESTE,TERMORIO,267.47
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,173,SE,SUDESTE,NORTEFLU 3,180.11
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,2,SE,SUDESTE,IGARAPE,939.55
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,343.38
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,49,SE,SUDESTE,VIANA,599.66
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,12,SE,SUDESTE,CUIABA CC,377.54
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,211,SE,SUDESTE,BAIXADA FL,112.83
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,65,SE,SUDESTE,ATLAN_CSA,0
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,108,SE,SUDESTE,XAVANTES,1694.77
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,97,SE,SUDESTE,CUBATAO,333.31
2020-08-15,2020,8,2020-08-21,2020,8,2,PMO Agosto 2020 - Revisão 2,13,SE,SUDESTE,ANGRA 2,20.12
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,62,SE,SUDESTE,SEROPEDICA,343.38
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,15,SE,SUDESTE,LUIZORMELO,189.33
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,65,SE,SUDESTE,ATLAN_CSA,0
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,12,SE,SUDESTE,CUIABA CC,377.54
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,173,SE,SUDESTE,NORTEFLU 3,180.11
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,90,SE,SUDESTE,M.LAGO,611.82
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,153,SE,SUDESTE,DAIA,1178.36
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,172,SE,SUDESTE,NORTEFLU 2,94.21
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,108,SE,SUDESTE,XAVANTES,1694.77
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,54,SE,SUDESTE,JUIZ DE FO,283.74
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,13,SE,SUDESTE,ANGRA 2,20.12
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,86,SE,SUDESTE,SANTA CRUZ,127.52
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,924.72
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,146,SE,SUDESTE,UTE STA VI,116.91
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,1,SE,SUDESTE,ANGRA 1,31.17
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,49,SE,SUDESTE,VIANA,599.66
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,110,SE,SUDESTE,FGASPARIAN,548.04
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,9,SE,SUDESTE,CAMPOS,978.1
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,2,SE,SUDESTE,IGARAPE,939.55
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,47,SE,SUDESTE,TERMORIO,267.47
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,68,SE,SUDESTE,TRES LAGOA,224.29
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,97,SE,SUDESTE,CUBATAO,333.31
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,63,SE,SUDESTE,AUR.CHAVES,346.37
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,183,SE,SUDESTE,ATLANTICO,192.23
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,211,SE,SUDESTE,BAIXADA FL,112.83
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,50,SE,SUDESTE,PIRAT.12 O,470.34
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,174,SE,SUDESTE,NORTEFLU 4,369.8
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,155,SE,SUDESTE,GOIANIA 2,1235.54
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,194,SE,SUDESTE,TNORTE 2,910.86
2020-08-22,2020,8,2020-08-28,2020,8,3,PMO Agosto 2020 - Revisão 3,171,SE,SUDESTE,NORTEFLU 1,83.15
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,68,SE,SUDESTE,TRES LAGOA,223.64
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,65,SE,SUDESTE,ATLAN_CSA,0
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,173,SE,SUDESTE,NORTEFLU 3,149.47
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,9,SE,SUDESTE,CAMPOS,978.1
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,1,SE,SUDESTE,ANGRA 1,31.17
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,86,SE,SUDESTE,SANTA CRUZ,105.12
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,2,SE,SUDESTE,IGARAPE,939.55
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,172,SE,SUDESTE,NORTEFLU 2,78.44
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,63,SE,SUDESTE,AUR.CHAVES,346.37
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,171,SE,SUDESTE,NORTEFLU 1,67.38
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,211,SE,SUDESTE,BAIXADA FL,93
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,194,SE,SUDESTE,TNORTE 2,910.86
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,50,SE,SUDESTE,PIRAT.12 O,470.34
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,62,SE,SUDESTE,SEROPEDICA,342.42
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,182,SE,SUDESTE,PALMEIR_GO,923.93
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,12,SE,SUDESTE,CUIABA CC,511.77
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,146,SE,SUDESTE,UTE STA VI,116.91
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,110,SE,SUDESTE,FGASPARIAN,548.04
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,15,SE,SUDESTE,LUIZORMELO,153.62
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,54,SE,SUDESTE,JUIZ DE FO,283.74
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,174,SE,SUDESTE,NORTEFLU 4,436.73
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,183,SE,SUDESTE,ATLANTICO,188.62
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,13,SE,SUDESTE,ANGRA 2,20.12
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,90,SE,SUDESTE,M.LAGO,610.52
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,155,SE,SUDESTE,GOIANIA 2,1234.33
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,153,SE,SUDESTE,DAIA,0
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,49,SE,SUDESTE,VIANA,703.58
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,97,SE,SUDESTE,CUBATAO,327.35
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,47,SE,SUDESTE,TERMORIO,266.51
2020-03-07,2020,3,2020-03-13,2020,3,1,PMO Março 2020 - Revisão 1,108,SE,SUDESTE,XAVANTES,1693.22
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,13,SE,SUDESTE,ANGRA 2,20.12
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,153,SE,SUDESTE,DAIA,0
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,68,SE,SUDESTE,TRES LAGOA,223.64
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,923.93
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,49,SE,SUDESTE,VIANA,703.58
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,342.42
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,436.73
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,9,SE,SUDESTE,CAMPOS,978.1
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,65,SE,SUDESTE,ATLAN_CSA,0
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,183,SE,SUDESTE,ATLANTICO,188.62
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,97,SE,SUDESTE,CUBATAO,327.35
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,86,SE,SUDESTE,SANTA CRUZ,105.12
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,50,SE,SUDESTE,PIRAT.12 O,470.34
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,155,SE,SUDESTE,GOIANIA 2,1234.33
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,283.74
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,194,SE,SUDESTE,TNORTE 2,910.86
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,548.04
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,211,SE,SUDESTE,BAIXADA FL,93
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,1,SE,SUDESTE,ANGRA 1,31.17
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,47,SE,SUDESTE,TERMORIO,266.51
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,90,SE,SUDESTE,M.LAGO,610.52
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,2,SE,SUDESTE,IGARAPE,939.55
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,171,SE,SUDESTE,NORTEFLU 1,67.38
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,172,SE,SUDESTE,NORTEFLU 2,78.44
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,146,SE,SUDESTE,UTE STA VI,116.91
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,63,SE,SUDESTE,AUR.CHAVES,346.37
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,15,SE,SUDESTE,LUIZORMELO,153.62
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,173,SE,SUDESTE,NORTEFLU 3,149.47
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,12,SE,SUDESTE,CUIABA CC,511.77
2020-03-14,2020,3,2020-03-20,2020,3,2,PMO Março 2020 - Revisão 2,108,SE,SUDESTE,XAVANTES,1693.22
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,47,SE,SUDESTE,TERMORIO,266.51
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,153,SE,SUDESTE,DAIA,0
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,62,SE,SUDESTE,SEROPEDICA,342.42
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,13,SE,SUDESTE,ANGRA 2,20.12
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,211,SE,SUDESTE,BAIXADA FL,93
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,63,SE,SUDESTE,AUR.CHAVES,346.37
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,174,SE,SUDESTE,NORTEFLU 4,436.73
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,86,SE,SUDESTE,SANTA CRUZ,105.12
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,49,SE,SUDESTE,VIANA,703.58
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,108,SE,SUDESTE,XAVANTES,1693.22
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,171,SE,SUDESTE,NORTEFLU 1,67.38
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,68,SE,SUDESTE,TRES LAGOA,223.64
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,15,SE,SUDESTE,LUIZORMELO,153.62
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,194,SE,SUDESTE,TNORTE 2,910.86
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,183,SE,SUDESTE,ATLANTICO,188.62
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,2,SE,SUDESTE,IGARAPE,939.55
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,155,SE,SUDESTE,GOIANIA 2,1234.33
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,54,SE,SUDESTE,JUIZ DE FO,283.74
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,65,SE,SUDESTE,ATLAN_CSA,0
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,173,SE,SUDESTE,NORTEFLU 3,149.47
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,1,SE,SUDESTE,ANGRA 1,31.17
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,923.93
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,97,SE,SUDESTE,CUBATAO,327.35
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,172,SE,SUDESTE,NORTEFLU 2,78.44
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,50,SE,SUDESTE,PIRAT.12 O,470.34
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,12,SE,SUDESTE,CUIABA CC,511.77
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,146,SE,SUDESTE,UTE STA VI,116.91
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,90,SE,SUDESTE,M.LAGO,610.52
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,110,SE,SUDESTE,FGASPARIAN,548.04
2020-03-21,2020,3,2020-03-27,2020,3,3,PMO Março 2020 - Revisão 3,9,SE,SUDESTE,CAMPOS,978.1
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,174,SE,SUDESTE,NORTEFLU 4,434.07
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,15,SE,SUDESTE,LUIZORMELO,198.31
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,49,SE,SUDESTE,VIANA,720.76
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,108,SE,SUDESTE,XAVANTES,1671.57
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,171,SE,SUDESTE,NORTEFLU 1,66.85
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,50,SE,SUDESTE,PIRAT.12 O,470.34
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,183,SE,SUDESTE,ATLANTICO,188.16
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,86,SE,SUDESTE,SANTA CRUZ,133.15
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,1,SE,SUDESTE,ANGRA 1,31.17
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,97,SE,SUDESTE,CUBATAO,326.8
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,47,SE,SUDESTE,TERMORIO,256.97
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,90,SE,SUDESTE,M.LAGO,591.17
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,13,SE,SUDESTE,ANGRA 2,20.12
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,153,SE,SUDESTE,DAIA,1162.38
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,110,SE,SUDESTE,FGASPARIAN,548.04
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,211,SE,SUDESTE,BAIXADA FL,117.82
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,68,SE,SUDESTE,TRES LAGOA,216.44
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,194,SE,SUDESTE,TNORTE 2,910.86
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,65,SE,SUDESTE,ATLAN_CSA,0
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,173,SE,SUDESTE,NORTEFLU 3,147.95
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,172,SE,SUDESTE,NORTEFLU 2,77.48
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,12,SE,SUDESTE,CUIABA CC,511.77
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,63,SE,SUDESTE,AUR.CHAVES,346.37
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,155,SE,SUDESTE,GOIANIA 2,1218.35
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,2,SE,SUDESTE,IGARAPE,939.55
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,9,SE,SUDESTE,CAMPOS,978.1
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,182,SE,SUDESTE,PALMEIR_GO,923.83
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,62,SE,SUDESTE,SEROPEDICA,354.24
2020-01-04,2020,1,2020-01-10,2020,1,1,PMO Janeiro 2020 - Revisão 1,54,SE,SUDESTE,JUIZ DE FO,283.74
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,13,SE,SUDESTE,ANGRA 2,20.12
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,4,SE,SUDESTE,ST.CRUZ 34,310.41
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,548.04
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,155,SE,SUDESTE,GOIANIA 2,1218.35
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,354.24
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,97,SE,SUDESTE,CUBATAO,326.8
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,2,SE,SUDESTE,IGARAPE,939.55
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,50,SE,SUDESTE,PIRAT.12 O,470.34
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,65,SE,SUDESTE,ATLAN_CSA,0
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,171,SE,SUDESTE,NORTEFLU 1,66.85
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,15,SE,SUDESTE,LUIZORMELO,171.88
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,153,SE,SUDESTE,DAIA,1162.38
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,90,SE,SUDESTE,M.LAGO,591.17
2020-01-11,2020,1,2020-01-17,2020,1,2,PMO Janeiro 2020 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,283.74
