data,hora,ano,mes,id_subsistema,subsistema,valor_demanda,usina_hidraulica_verificada,geracao_pequena_usina_hidraulica_verificada,geracao_usina_termica_verificada,geracao_pequena_usina_termica_verificada,geracao_eolica_verificada,geracao_fotovoltaica_verificada
2023-10-23,23:30:00,2023,10,NE,NORDESTE,1388488000000,254321000000,8300,450000000,41100,1520500,0
2023-10-23,03:30:00,2023,10,NE,NORDESTE,1218741000000,254968000000,8000,350000000,41600,1505240,0
2023-10-23,02:30:00,2023,10,NE,NORDESTE,1242545000000,294702000000,8000,350000000,41500,1540300,0
2023-10-23,04:30:00,2023,10,NE,NORDESTE,1198946000000,254714000000,8000,350000000,41400,1488730,0
2023-10-23,10:30:00,2023,10,NE,NORDESTE,1386890000000,254780000000,7900,350000000,40300,1128800,678460
2023-10-23,08:30:00,2023,10,NE,NORDESTE,1351600000000,243877000000,7900,350000000,40900,1415660,590620
2023-10-23,00:30:00,2023,10,NE,NORDESTE,1298658000000,295905000000,8200,350000000,41200,1640630,0
2023-10-23,06:00:00,2023,10,NE,NORDESTE,1146563000000,252361000000,8000,350000000,41300,1434540,173570
2023-10-23,11:00:00,2023,10,NE,NORDESTE,1391185000000,255132000000,7900,350000000,40300,1066480,690320
2023-10-23,11:30:00,2023,10,NE,NORDESTE,1383266000000,255194000000,7900,350000000,40300,1011690,691320
2023-10-23,07:00:00,2023,10,NE,NORDESTE,1228862000000,238351000000,7900,350000000,41400,1460290,414540
2023-10-23,05:00:00,2023,10,NE,NORDESTE,1165844000000,254766000000,8000,350000000,41300,1470060,5800
2023-10-23,03:00:00,2023,10,NE,NORDESTE,1229760000000,255050000000,8000,350000000,41500,1519490,0
2023-10-23,02:00:00,2023,10,NE,NORDESTE,1255845000000,295068000000,8000,350000000,41400,1562900,0
2023-10-23,12:30:00,2023,10,NE,NORDESTE,1354282000000,255260000000,8000,350000000,40200,936780,666810
2023-10-23,13:30:00,2023,10,NE,NORDESTE,1398098000000,256033000000,8000,350000000,40000,921670,616600
2023-10-23,04:00:00,2023,10,NE,NORDESTE,1215446000000,254731000000,8000,350000000,41600,1496880,0
2023-10-23,07:30:00,2023,10,NE,NORDESTE,1271575000000,234733000000,7900,350000000,41300,1473780,498230
2023-10-23,01:00:00,2023,10,NE,NORDESTE,1282357000000,295515000000,8000,350000000,41200,1614410,0
2023-10-23,12:00:00,2023,10,NE,NORDESTE,1355182000000,255061000000,8000,350000000,40300,967900,682130
2023-10-23,05:30:00,2023,10,NE,NORDESTE,1139055000000,254330000000,8000,350000000,41300,1448290,52020
2023-10-23,09:00:00,2023,10,NE,NORDESTE,1359044000000,250266000000,7900,350000000,40800,1348860,618920
2023-10-23,06:30:00,2023,10,NE,NORDESTE,1179060000000,238350000000,8000,350000000,41300,1441430,300890
2023-10-23,00:00:00,2023,10,NE,NORDESTE,1320047000000,296059000000,8200,350000000,41300,1668180,0
2023-10-23,13:00:00,2023,10,NE,NORDESTE,1380278000000,255573000000,8000,350000000,40100,921320,646660
2023-10-23,08:00:00,2023,10,NE,NORDESTE,1324793000000,243677000000,7900,350000000,41200,1460610,553930
2023-10-23,10:00:00,2023,10,NE,NORDESTE,1379859000000,254710000000,7900,350000000,40500,1198860,662110
2023-10-23,01:30:00,2023,10,NE,NORDESTE,1269851000000,295142000000,8000,350000000,41300,1588970,0
2023-10-23,09:30:00,2023,10,NE,NORDESTE,1374495000000,251690000000,7900,350000000,40600,1272980,642320
2023-10-23,15:30:00,2023,10,NE,NORDESTE,1449983000000,274878000000,8000,700000000,39800,1020990,384990
2023-10-23,22:00:00,2023,10,NE,NORDESTE,1440303000000,339818000000,8300,780000000,40800,1514230,0
2023-10-23,22:30:00,2023,10,S,SUL,1356721000000,1414609000000,154500,103260000000,16700,24270,0
2023-10-23,20:30:00,2023,10,S,SUL,1512648000000,1410714000000,155010,113400000000,17600,27710,0
2023-10-23,21:00:00,2023,10,S,SUL,1489348000000,1392837000000,154810,113400000000,17200,27070,0
2023-10-23,22:00:00,2023,10,S,SUL,1404322000000,1419782000000,154500,113400000000,17000,24660,0
2023-10-23,21:30:00,2023,10,S,SUL,1451520000000,1395698000000,154810,113400000000,17400,25570,0
2023-10-23,17:30:00,2023,10,S,SUL,1535154000000,1291912000000,153100,113400000000,17500,24820,30800
2023-10-23,20:00:00,2023,10,S,SUL,1543366000000,1348066000000,155010,113400000000,17800,26570,0
2023-10-23,18:00:00,2023,10,S,SUL,1521551000000,1399216000000,154000,113400000000,17100,23730,5400
2023-10-23,19:30:00,2023,10,S,SUL,1572871000000,1406028000000,154810,113400000000,17600,24090,0
2023-10-23,19:00:00,2023,10,S,SUL,1592606000000,1398848000000,154710,113400000000,16900,22310,0
2023-10-23,18:30:00,2023,10,S,SUL,1576719000000,1315531000000,154500,113400000000,16900,22450,0
2023-10-23,16:00:00,2023,10,NE,NORDESTE,1442468000000,377591000000,8000,4940000000,39700,1057990,281340
2023-10-23,23:00:00,2023,10,NE,NORDESTE,1410970000000,254228000000,8300,550000000,41100,1520570,0
2023-10-23,16:30:00,2023,10,NE,NORDESTE,1416808000000,380928000000,8000,5040000000,39900,1095390,167050
2023-10-23,21:00:00,2023,10,NE,NORDESTE,1427464000000,638308000000,8400,5090000000,40600,1503940,0
2023-10-23,17:00:00,2023,10,S,SUL,1564825000000,1370939000000,151900,113300000000,17500,24690,61500
2023-10-23,00:00:00,2023,10,S,SUL,1049573000000,982601000000,152700,103060000000,18100,59130,0
2023-10-23,17:00:00,2023,10,NE,NORDESTE,1361995000000,382779000000,8100,5140000000,40000,1139310,43310
2023-10-23,20:30:00,2023,10,NE,NORDESTE,1396858000000,522082000000,8400,5190000000,40500,1492920,0
2023-10-23,17:30:00,2023,10,NE,NORDESTE,1387598000000,382761000000,8200,5240000000,40100,1185710,2310
2023-10-23,21:30:00,2023,10,NE,NORDESTE,1447385000000,572586000000,8400,1550000000,40800,1509530,0
2023-10-23,20:00:00,2023,10,NE,NORDESTE,1384387000000,528166000000,8400,5290000000,40400,1471630,0
2023-10-23,16:30:00,2023,10,S,SUL,1603434000000,1309855000000,151300,113200000000,17500,25220,99400
2023-10-23,16:00:00,2023,10,S,SUL,1610335000000,1399674000000,151100,113200000000,17300,25880,138000
2023-10-23,18:00:00,2023,10,NE,NORDESTE,1401978000000,388760000000,8300,5340000000,40200,1242990,100
2023-10-23,19:30:00,2023,10,NE,NORDESTE,1395405000000,528170000000,8400,5340000000,40400,1433100,0
2023-10-23,19:00:00,2023,10,NE,NORDESTE,1398361000000,565557000000,8300,5340000000,40300,1376460,0
2023-10-23,18:30:00,2023,10,NE,NORDESTE,1402491000000,415178000000,8300,5340000000,40200,1309250,0
2023-10-23,02:30:00,2023,10,N,NORTE,777609000000,220585000000,4500,114800000000,23600,40210,0
2023-10-23,15:30:00,2023,10,N,NORTE,864519000000,564099000000,4500,114800000000,22900,37690,46800
2023-10-23,15:00:00,2023,10,N,NORTE,874713000000,522244000000,4500,114800000000,22900,37690,58400
2023-10-23,01:00:00,2023,10,N,NORTE,800587000000,223411000000,4500,114800000000,23600,40100,0
2023-10-23,14:00:00,2023,10,N,NORTE,872297000000,224997000000,4500,114800000000,22800,37690,82800
2023-10-23,05:30:00,2023,10,N,NORTE,728612000000,212720000000,4500,114800000000,23300,39410,400
2023-10-23,07:30:00,2023,10,N,NORTE,725096000000,204261000000,4500,114800000000,23200,38790,43500
2023-10-23,10:30:00,2023,10,N,NORTE,822001000000,214680000000,4500,114800000000,22900,39410,108900
2023-10-23,04:30:00,2023,10,N,NORTE,750111000000,215278000000,4500,114800000000,23400,39790,0
2023-10-23,05:00:00,2023,10,N,NORTE,743908000000,214090000000,4500,114800000000,23400,39590,0
2023-10-23,00:30:00,2023,10,N,NORTE,808279000000,226720000000,4500,114800000000,23600,40000,0
2023-10-23,09:00:00,2023,10,N,NORTE,791101000000,212089000000,4500,114800000000,22900,39410,83500
2023-10-23,02:00:00,2023,10,N,NORTE,786292000000,221966000000,4500,114800000000,23500,40210,0
2023-10-23,09:30:00,2023,10,N,NORTE,801735000000,213091000000,4500,114800000000,22900,39410,94000
2023-10-23,06:30:00,2023,10,N,NORTE,689736000000,206902000000,4500,114800000000,23300,38790,14600
2023-10-23,13:00:00,2023,10,N,NORTE,848332000000,218309000000,4500,114800000000,22800,38500,100500
2023-10-23,06:00:00,2023,10,N,NORTE,703049000000,210096000000,4500,114800000000,23300,39100,6700
2023-10-23,03:00:00,2023,10,N,NORTE,771104000000,219539000000,4500,114800000000,23600,40210,0
2023-10-23,08:30:00,2023,10,N,NORTE,780607000000,210234000000,4500,114800000000,23000,39410,71300
2023-10-23,11:30:00,2023,10,N,NORTE,824100000000,214926000000,4500,114800000000,22900,39100,117000
2023-10-23,10:00:00,2023,10,N,NORTE,811317000000,213856000000,4500,114800000000,22900,39410,101600
2023-10-23,04:00:00,2023,10,N,NORTE,756510000000,217017000000,4500,114800000000,23500,39900,0
2023-10-23,23:00:00,2023,10,N,NORTE,850914000000,613422000000,4500,114800000000,23500,40210,0
2023-10-23,12:00:00,2023,10,N,NORTE,823626000000,215494000000,4500,114800000000,22900,38900,112500
2023-10-23,07:00:00,2023,10,N,NORTE,699107000000,204641000000,4500,114800000000,23300,38690,29700
2023-10-23,03:30:00,2023,10,N,NORTE,763296000000,218278000000,4500,114800000000,23500,40100,0
2023-10-23,08:00:00,2023,10,N,NORTE,761988000000,207792000000,4500,114800000000,23100,39100,57700
2023-10-23,12:30:00,2023,10,N,NORTE,830114000000,216846000000,4500,114800000000,22800,38790,106900
2023-10-23,22:30:00,2023,10,N,NORTE,852925000000,613561000000,4500,114800000000,23500,40310,0
2023-10-23,23:30:00,2023,10,N,NORTE,846510000000,574910000000,4500,114800000000,23600,39900,0
2023-10-23,13:30:00,2023,10,N,NORTE,865727000000,222750000000,4500,114800000000,22800,38100,92700
2023-10-23,14:30:00,2023,10,N,NORTE,877804000000,336023000000,4500,114800000000,22800,37590,71600
2023-10-23,01:30:00,2023,10,N,NORTE,794192000000,222347000000,4500,114800000000,23600,40210,0
2023-10-23,11:00:00,2023,10,N,NORTE,825790000000,214860000000,4500,114800000000,22900,39310,116100
2023-10-23,16:00:00,2023,10,SE,SUDESTE,5219654000000,3742788000000,147700,94050000000,323390,700,568400
2023-10-23,15:00:00,2023,10,SE,SUDESTE,5182581000000,3552498000000,146700,94050000000,323000,700,838910
2023-10-23,14:30:00,2023,10,SE,SUDESTE,5195192000000,3635337000000,146600,94050000000,322110,700,949890
2023-10-23,15:30:00,2023,10,SE,SUDESTE,5203895000000,3803495000000,147400,94050000000,323010,700,713800
2023-10-23,00:30:00,2023,10,SE,SUDESTE,3783703000000,2952392000000,148400,94850000000,333490,700,0
2023-10-23,00:00:00,2023,10,SE,SUDESTE,3871744000000,2937343000000,149300,94850000000,334890,700,0
2023-10-23,17:30:00,2023,10,SE,SUDESTE,4923537000000,4073223000000,149600,93950000000,325710,700,76910
2023-10-23,18:00:00,2023,10,SE,SUDESTE,4966292000000,4021468000000,150700,93950000000,326000,700,8700
2023-10-23,16:30:00,2023,10,SE,SUDESTE,5155512000000,3976264000000,147900,93950000000,324190,700,399800
2023-10-23,17:00:00,2023,10,SE,SUDESTE,4974221000000,3927220000000,148300,93950000000,325490,700,217090
2023-10-23,00:00:00,2023,10,N,NORTE,818286000000,229671000000,4500,115570000000,23700,39900,0
2023-10-23,02:00:00,2023,10,SE,SUDESTE,3577311000000,2934388000000,147500,94750000000,333890,700,0
2023-10-23,02:30:00,2023,10,SE,SUDESTE,3536616000000,2898798000000,147500,94750000000,334000,700,0
2023-10-23,01:30:00,2023,10,SE,SUDESTE,3622202000000,2966348000000,147700,94750000000,333500,700,0
2023-10-23,01:00:00,2023,10,SE,SUDESTE,3698624000000,2932122000000,147800,94750000000,333410,700,0
2023-10-23,19:00:00,2023,10,SE,SUDESTE,5076239000000,3929229000000,151600,93850000000,327700,700,100
2023-10-23,20:00:00,2023,10,SE,SUDESTE,5055651000000,3847966000000,151800,93850000000,329500,800,0
2023-10-23,18:30:00,2023,10,SE,SUDESTE,5078004000000,4206973000000,151300,93850000000,326700,700,1500
2023-10-23,19:30:00,2023,10,SE,SUDESTE,5068251000000,3876326000000,151800,93850000000,329010,700,0
2023-10-23,04:00:00,2023,10,SE,SUDESTE,3502699000000,2911895000000,147600,94650000000,333210,600,0
2023-10-23,03:00:00,2023,10,SE,SUDESTE,3515158000000,2919423000000,147600,94650000000,334200,600,0
2023-10-23,04:30:00,2023,10,SE,SUDESTE,3516848000000,2914121000000,147400,94650000000,332410,600,0
2023-10-23,03:30:00,2023,10,SE,SUDESTE,3490339000000,2894369000000,147700,94650000000,334090,600,0
2023-10-23,20:30:00,2023,10,SE,SUDESTE,5072859000000,3780209000000,151800,93750000000,329900,800,0
2023-10-23,21:30:00,2023,10,SE,SUDESTE,5004821000000,3758638000000,151800,93750000000,330390,800,0
2023-10-23,22:00:00,2023,10,SE,SUDESTE,4877653000000,3785575000000,151600,93750000000,330810,700,0
2023-10-23,21:00:00,2023,10,SE,SUDESTE,5069569000000,3716533000000,151800,93750000000,330090,800,0
2023-10-23,05:00:00,2023,10,SE,SUDESTE,3585490000000,2957822000000,146900,94550000000,332010,600,100
2023-10-23,06:30:00,2023,10,SE,SUDESTE,3836748000000,2773231000000,146500,94550000000,331390,600,292500
2023-10-23,05:30:00,2023,10,SE,SUDESTE,3628737000000,2928854000000,146700,94550000000,331610,600,15100
2023-10-23,06:00:00,2023,10,SE,SUDESTE,3774442000000,2843068000000,146600,94550000000,331300,600,138610
2023-10-23,23:00:00,2023,10,SE,SUDESTE,4586411000000,3494018000000,150700,93650000000,332900,700,0
2023-10-23,23:30:00,2023,10,SE,SUDESTE,4438876000000,3389713000000,150600,93650000000,333100,700,0
2023-10-23,22:30:00,2023,10,SE,SUDESTE,4750756000000,3704356000000,151300,93650000000,331710,700,0
2023-10-23,08:30:00,2023,10,SE,SUDESTE,4462164000000,2779308000000,146200,94450000000,326510,600,878500
2023-10-23,07:00:00,2023,10,SE,SUDESTE,3996229000000,2716108000000,146300,94450000000,330890,600,471490
2023-10-23,07:30:00,2023,10,SE,SUDESTE,4161423000000,2740077000000,146300,94450000000,329390,600,627400
2023-10-23,08:00:00,2023,10,SE,SUDESTE,4328351000000,2722714000000,146300,94450000000,327900,600,766100
2023-10-23,09:30:00,2023,10,SE,SUDESTE,4681342000000,2831930000000,146100,94350000000,324500,600,1057510
2023-10-23,09:00:00,2023,10,SE,SUDESTE,4584001000000,2767308000000,146000,94350000000,325090,600,975390
2023-10-23,10:30:00,2023,10,SE,SUDESTE,4852831000000,2965621000000,146200,94350000000,323710,600,1176700
2023-10-23,10:00:00,2023,10,SE,SUDESTE,4771235000000,2874587000000,146300,94350000000,324100,600,1124200
2023-10-23,12:00:00,2023,10,SE,SUDESTE,4923730000000,3075888000000,146500,94250000000,323510,600,1237800
2023-10-23,11:00:00,2023,10,SE,SUDESTE,4901983000000,3015950000000,146200,94250000000,323390,600,1215810
2023-10-23,11:30:00,2023,10,SE,SUDESTE,4928254000000,3034858000000,146300,94250000000,323510,600,1232490
2023-10-23,12:30:00,2023,10,SE,SUDESTE,4918203000000,3004067000000,146600,94150000000,322990,600,1214290
2023-10-23,13:30:00,2023,10,SE,SUDESTE,5089248000000,3280627000000,146600,94150000000,321990,600,1111500
2023-10-23,13:00:00,2023,10,SE,SUDESTE,5007878000000,2992780000000,146700,94150000000,322600,600,1171010
2023-10-23,14:00:00,2023,10,SE,SUDESTE,5138756000000,3392044000000,146600,94150000000,321900,700,1040190
2023-10-24,06:00:00,2023,10,NE,NORDESTE,1180643000000,237421000000,8000,300000000,41500,1293050,192460
2023-10-24,01:00:00,2023,10,NE,NORDESTE,1318458000000,283532000000,8000,300000000,41400,1551650,0
2023-10-24,04:30:00,2023,10,NE,NORDESTE,1239049000000,244094000000,8000,300000000,41700,1375920,0
2023-10-24,02:30:00,2023,10,NE,NORDESTE,1275363000000,272893000000,8000,300000000,41700,1468780,0
2023-10-24,12:30:00,2023,10,NE,NORDESTE,1381952000000,255981000000,8000,300000000,40400,673800,667620
2023-10-24,10:30:00,2023,10,NE,NORDESTE,1415700000000,256068000000,7900,300000000,40400,732470,684740
2023-10-24,04:00:00,2023,10,NE,NORDESTE,1255645000000,244348000000,8000,300000000,41700,1393400,0
2023-10-24,14:00:00,2023,10,NE,NORDESTE,1451978000000,260870000000,8000,300000000,40100,737960,584910
2023-10-24,08:00:00,2023,10,NE,NORDESTE,1338186000000,243746000000,7900,300000000,41400,1164090,570450
2023-10-24,11:30:00,2023,10,NE,NORDESTE,1399768000000,256037000000,7900,300000000,40400,669630,689850
2023-10-24,05:00:00,2023,10,NE,NORDESTE,1208247000000,244648000000,8000,300000000,41600,1355500,6400
2023-10-24,12:00:00,2023,10,NE,NORDESTE,1384183000000,255982000000,8000,300000000,40400,665470,680760
2023-10-24,23:30:00,2023,10,NE,NORDESTE,1391773000000,254562000000,8300,300000000,41300,1179040,0
2023-10-24,01:30:00,2023,10,NE,NORDESTE,1301630000000,279399000000,8000,300000000,41500,1523870,0
2023-10-24,00:00:00,2023,10,NE,NORDESTE,1368443000000,289238000000,8200,300000000,41400,1602300,0
2023-10-24,00:30:00,2023,10,NE,NORDESTE,1341432000000,286538000000,8200,300000000,41400,1577350,0
2023-10-24,13:00:00,2023,10,NE,NORDESTE,1403877000000,255990000000,8000,300000000,40300,689480,650150
2023-10-24,13:30:00,2023,10,NE,NORDESTE,1432786000000,255973000000,8000,300000000,40200,710620,622400
2023-10-24,11:00:00,2023,10,NE,NORDESTE,1413669000000,256056000000,7900,300000000,40400,692610,691260
2023-10-24,06:30:00,2023,10,NE,NORDESTE,1204866000000,235418000000,8000,300000000,41600,1270580,323290
2023-10-24,10:00:00,2023,10,NE,NORDESTE,1408711000000,255863000000,7900,300000000,40700,793300,673830
2023-10-24,08:30:00,2023,10,NE,NORDESTE,1369255000000,248703000000,7900,300000000,41200,1078650,605650
2023-10-24,03:30:00,2023,10,NE,NORDESTE,1255740000000,246439000000,8000,300000000,41700,1414600,0
2023-10-24,03:00:00,2023,10,NE,NORDESTE,1261122000000,246224000000,8000,300000000,41800,1440700,0
2023-10-24,07:30:00,2023,10,NE,NORDESTE,1295684000000,237242000000,7900,300000000,41500,1217540,520520
2023-10-24,05:30:00,2023,10,NE,NORDESTE,1179243000000,242737000000,8000,300000000,41500,1325000,57010
2023-10-24,09:30:00,2023,10,NE,NORDESTE,1397397000000,254268000000,7900,300000000,40900,876840,657740
2023-10-24,07:00:00,2023,10,NE,NORDESTE,1248377000000,235213000000,7900,300000000,41500,1244380,437950
2023-10-24,09:00:00,2023,10,NE,NORDESTE,1385184000000,251283000000,7900,300000000,41000,976650,635670
2023-10-24,02:00:00,2023,10,NE,NORDESTE,1288662000000,276322000000,8000,300000000,41600,1496160,0
2023-10-24,23:00:00,2023,10,NE,NORDESTE,1414293000000,254469000000,8300,1200000000,41300,1177880,0
2023-10-24,15:00:00,2023,10,NE,NORDESTE,1467370000000,371284000000,8000,1200000000,40100,800770,475210
2023-10-24,22:30:00,2023,10,NE,NORDESTE,1434400000000,348413000000,8300,1200000000,41100,1178710,0
2023-10-24,14:30:00,2023,10,NE,NORDESTE,1463796000000,283516000000,8000,1200000000,40000,767570,539080
2023-10-24,18:00:00,2023,10,S,SUL,1538532000000,1233456000000,154000,113000000000,17100,87820,4800
2023-10-24,19:00:00,2023,10,S,SUL,1616765000000,1253516000000,154600,113000000000,17000,81210,0
2023-10-24,20:00:00,2023,10,S,SUL,1573156000000,1285910000000,155010,113000000000,17200,79330,0
2023-10-24,16:00:00,2023,10,S,SUL,1651783000000,1255839000000,151100,113000000000,16600,95720,97500
2023-10-24,17:30:00,2023,10,S,SUL,1555181000000,1281858000000,153000,113000000000,17200,90800,29500
2023-10-24,17:00:00,2023,10,S,SUL,1589566000000,1235247000000,151900,113000000000,17200,92910,50600
2023-10-24,22:30:00,2023,10,S,SUL,1410814000000,1278210000000,154500,113000000000,16100,75810,0
2023-10-24,21:30:00,2023,10,S,SUL,1501739000000,1278923000000,154700,113000000000,17000,79800,0
2023-10-24,20:30:00,2023,10,S,SUL,1545257000000,1212843000000,155010,113000000000,17300,79920,0
2023-10-24,23:00:00,2023,10,S,SUL,1350335000000,1293031000000,154100,113000000000,16800,73100,0
2023-10-24,18:30:00,2023,10,S,SUL,1572533000000,1283635000000,154500,113000000000,17100,84160,0
2023-10-24,19:30:00,2023,10,S,SUL,1608214000000,1285781000000,154700,113000000000,17100,79200,0
2023-10-24,14:30:00,2023,10,S,SUL,1647443000000,1291649000000,150000,113000000000,16400,96800,162800
2023-10-24,16:30:00,2023,10,S,SUL,1629925000000,1283621000000,151300,113000000000,16700,95020,74900
2023-10-24,22:00:00,2023,10,S,SUL,1462449000000,1277779000000,154500,113000000000,16400,78010,0
2023-10-24,15:00:00,2023,10,S,SUL,1646305000000,1219654000000,150200,113000000000,16500,95610,140300
2023-10-24,15:30:00,2023,10,S,SUL,1649955000000,1267765000000,150700,113000000000,16600,95630,118800
2023-10-24,21:00:00,2023,10,S,SUL,1528574000000,1211507000000,154700,113000000000,16900,80340,0
2023-10-24,18:00:00,2023,10,NE,NORDESTE,1404901000000,652963000000,8300,29843000000,40400,1038910,100
2023-10-24,20:30:00,2023,10,NE,NORDESTE,1397684000000,540632000000,8400,25579000000,40700,1196980,0
2023-10-24,17:00:00,2023,10,SE,SUDESTE,5102302000000,4021351000000,148200,222848000000,325490,700,183600
2023-10-24,17:00:00,2023,10,NE,NORDESTE,1375492000000,403078000000,8100,29881000000,40200,950600,40820
2023-10-24,14:30:00,2023,10,N,NORTE,824394000000,607084000000,4500,141680000000,22700,38000,76100
2023-10-24,19:30:00,2023,10,NE,NORDESTE,1392787000000,592112000000,8400,62898000000,40600,1175780,0
2023-10-24,17:30:00,2023,10,NE,NORDESTE,1385391000000,464236000000,8200,62898000000,40300,991470,2590
2023-10-24,16:30:00,2023,10,NE,NORDESTE,1421475000000,389725000000,8000,62898000000,40000,908590,166820
2023-10-24,04:30:00,2023,10,S,SUL,1073277000000,1155084000000,150700,103500000000,16300,47030,0
2023-10-24,02:30:00,2023,10,S,SUL,1065499000000,1072264000000,150800,103500000000,18300,33990,0
2023-10-24,11:30:00,2023,10,S,SUL,1638743000000,1293895000000,149290,103500000000,16400,103810,249800
2023-10-24,03:30:00,2023,10,S,SUL,1061105000000,1096018000000,150900,103500000000,17300,40710,0
2023-10-24,05:30:00,2023,10,S,SUL,1136468000000,1193879000000,150200,103500000000,17600,61790,0
2023-10-24,00:30:00,2023,10,S,SUL,1165070000000,1220708000000,151900,103500000000,17600,25480,0
2023-10-24,01:00:00,2023,10,S,SUL,1128166000000,1159922000000,151300,103500000000,17300,25290,0
2023-10-24,09:00:00,2023,10,S,SUL,1534498000000,1192854000000,148790,103500000000,16000,104080,194500
2023-10-24,12:30:00,2023,10,S,SUL,1549843000000,1286571000000,150100,103500000000,17200,103620,230700
2023-10-24,10:00:00,2023,10,S,SUL,1617670000000,1270240000000,148790,103500000000,16600,107350,230800
2023-10-24,13:30:00,2023,10,S,SUL,1626918000000,1288967000000,150100,103500000000,17200,102430,203600
2023-10-24,01:30:00,2023,10,S,SUL,1100282000000,1145545000000,151000,103500000000,17400,26820,0
2023-10-24,06:30:00,2023,10,S,SUL,1252870000000,1128183000000,149700,103500000000,17200,78530,41400
2023-10-24,07:00:00,2023,10,S,SUL,1331716000000,1112201000000,149290,103500000000,17000,83180,72100
2023-10-24,00:00:00,2023,10,S,SUL,1209659000000,1224881000000,152700,103500000000,18100,27090,0
2023-10-24,13:00:00,2023,10,S,SUL,1589056000000,1255388000000,150200,103500000000,17000,103690,219500
2023-10-24,12:00:00,2023,10,S,SUL,1573556000000,1256859000000,149700,103500000000,17000,103400,242000
2023-10-24,06:00:00,2023,10,S,SUL,1194043000000,1144127000000,150100,103500000000,17800,71120,18000
2023-10-24,08:00:00,2023,10,S,SUL,1474943000000,1147990000000,149090,103500000000,16100,92160,138200
2023-10-24,05:00:00,2023,10,S,SUL,1112493000000,1180739000000,150400,103500000000,17200,53060,0
2023-10-24,09:30:00,2023,10,S,SUL,1569848000000,1288744000000,148790,103500000000,16100,106970,216200
2023-10-24,07:30:00,2023,10,S,SUL,1405846000000,1138182000000,149090,103500000000,16600,87170,103900
2023-10-24,10:30:00,2023,10,S,SUL,1654923000000,1298651000000,148790,103500000000,16900,106470,242900
2023-10-24,04:00:00,2023,10,S,SUL,1062584000000,1090063000000,150900,103500000000,16500,43290,0
2023-10-24,11:00:00,2023,10,S,SUL,1672991000000,1294260000000,148790,103500000000,16900,105200,251100
2023-10-24,08:30:00,2023,10,S,SUL,1509807000000,1189542000000,148790,103500000000,16200,98910,168700
2023-10-24,03:00:00,2023,10,S,SUL,1060589000000,1073851000000,150900,103500000000,17900,37660,0
2023-10-24,14:00:00,2023,10,S,SUL,1644356000000,1240710000000,149800,103500000000,16200,99510,183800
2023-10-24,23:30:00,2023,10,S,SUL,1289428000000,1276759000000,153900,103500000000,17300,69920,0
2023-10-24,02:00:00,2023,10,S,SUL,1077793000000,1067421000000,150800,103500000000,17500,29810,0
2023-10-24,20:00:00,2023,10,NE,NORDESTE,1386974000000,542129000000,8400,59318000000,40600,1194830,0
2023-10-24,22:00:00,2023,10,NE,NORDESTE,1446350000000,504116000000,8300,9598000000,41000,1181180,0
2023-10-24,15:30:00,2023,10,NE,NORDESTE,1464365000000,371265000000,8000,9598000000,40000,835330,390080
2023-10-24,21:00:00,2023,10,NE,NORDESTE,1427399000000,647055000000,8400,9599000000,40900,1191290,0
2023-10-24,21:30:00,2023,10,NE,NORDESTE,1447195000000,596404000000,8400,9599000000,41000,1185380,0
2023-10-24,22:30:00,2023,10,N,NORTE,809104000000,648056000000,4500,214800000000,23400,38690,0
2023-10-24,09:30:00,2023,10,N,NORTE,749396000000,198069000000,4500,114800000000,22800,38590,93600
2023-10-24,05:30:00,2023,10,N,NORTE,703642000000,191989000000,4500,114800000000,23200,38690,400
2023-10-24,10:30:00,2023,10,N,NORTE,765884000000,204403000000,4500,114800000000,22800,38590,111400
2023-10-24,08:00:00,2023,10,N,NORTE,716295000000,191264000000,4500,114800000000,23000,38500,55800
2023-10-24,06:00:00,2023,10,N,NORTE,679538000000,190146000000,4500,114800000000,23200,38690,6700
2023-10-24,11:30:00,2023,10,N,NORTE,766601000000,209059000000,4500,114800000000,22700,38790,117500
2023-10-24,05:00:00,2023,10,N,NORTE,720751000000,192960000000,4500,114800000000,23300,38590,0
2023-10-24,23:30:00,2023,10,N,NORTE,799214000000,617687000000,4500,114800000000,23500,38000,0
2023-10-24,01:30:00,2023,10,N,NORTE,773208000000,197966000000,4500,114800000000,23400,39000,0
2023-10-24,10:00:00,2023,10,N,NORTE,757928000000,203799000000,4500,114800000000,22800,38500,103700
2023-10-24,00:00:00,2023,10,N,NORTE,795797000000,228820000000,4500,114800000000,23600,38590,0
2023-10-24,04:00:00,2023,10,N,NORTE,732844000000,193269000000,4500,114800000000,23300,38690,0
2023-10-24,01:00:00,2023,10,N,NORTE,781025000000,200864000000,4500,114800000000,23500,38900,0
2023-10-24,08:30:00,2023,10,N,NORTE,730923000000,192692000000,4500,114800000000,22900,38590,69400
2023-10-24,12:00:00,2023,10,N,NORTE,764605000000,200328000000,4500,114800000000,22700,39000,114500
2023-10-24,06:30:00,2023,10,N,NORTE,667545000000,189166000000,4500,114800000000,23200,38410,14300
2023-10-24,02:00:00,2023,10,N,NORTE,763829000000,196241000000,4500,114800000000,23400,38900,0
2023-10-24,00:30:00,2023,10,N,NORTE,791416000000,222445000000,4500,114800000000,23500,38790,0
2023-10-24,02:30:00,2023,10,N,NORTE,755817000000,194856000000,4500,114800000000,23400,38900,0
